,y_true,y_pred
396,1.0,3.2880347
397,5.0,3.924908
398,3.0,3.946155
399,4.0,4.09528
400,4.0,4.148785
401,4.5,3.7624013
402,2.0,2.7133808
403,4.0,4.117171
404,2.5,3.6077807
405,4.0,3.8910518
406,4.0,3.793682
407,5.0,3.8690958
408,1.0,3.3069923
409,2.0,2.4828804
410,3.5,3.9259129
411,2.5,2.5181427
412,4.0,3.5353565
413,3.0,3.6880686
414,2.0,1.5016516
415,2.5,3.1166224
416,4.5,4.07751
417,4.5,4.312525
418,3.0,3.3241005
419,3.5,4.112486
420,5.0,2.988813
421,5.0,3.837055
422,3.0,3.8737469
423,5.0,4.004212
424,4.0,3.617649
425,4.0,3.6567574
426,5.0,4.2407446
427,3.0,3.2106674
428,4.0,3.6004171
429,4.0,3.9165087
430,2.5,1.9586978
431,3.5,3.8411472
432,3.5,4.066469
433,3.5,2.9663465
434,4.5,3.9901714
435,2.0,3.8304002
436,4.0,3.9598
437,5.0,3.4553866
438,3.0,3.3069954
439,3.0,3.4631016
440,2.0,3.2295504
441,5.0,3.6912212
442,3.0,1.6215731
443,3.0,3.5189445
444,4.0,3.4914732
445,3.0,3.2501879
446,3.0,3.105458
447,3.0,3.756347
448,3.0,2.9400709
449,5.0,4.154237
450,4.0,3.7613206
451,3.0,3.6171417
452,3.0,3.3428042
453,3.0,4.2884603
454,3.0,3.6016924
455,5.0,4.0646634
456,4.0,3.9075258
457,3.0,3.4910374
458,4.0,3.8192487
459,3.0,3.814166
460,3.0,3.401169
461,4.0,3.9000213
462,4.0,3.8994174
463,5.0,4.1391673
464,5.0,4.0048184
465,3.0,3.5583625
466,4.0,3.7096868
467,3.0,3.8386664
468,3.0,1.7135079
469,5.0,3.3532672
470,4.0,3.2104342
471,3.0,3.4717507
472,3.0,3.24569
473,4.0,3.809506
474,2.0,3.692089
475,3.0,3.3314602
476,3.0,3.3672113
477,4.0,3.5682805
478,3.0,3.6537209
479,4.0,3.497787
480,3.0,3.3752956
481,5.0,3.2288587
482,4.0,3.7740245
483,3.0,3.30746
484,4.0,3.4823785
485,3.0,3.7114758
486,3.0,4.155488
487,3.0,3.5597515
488,4.0,4.073049
489,5.0,3.5720887
490,4.0,3.4479806
491,5.0,3.7930703
492,5.0,4.342891
493,4.0,3.9233015
494,4.0,3.6638465
495,3.0,3.3969963
496,4.0,4.1038656
497,4.0,4.2153764
498,4.0,3.3470695
499,4.0,3.2885702
500,5.0,3.4252143
501,5.0,3.5462375
502,5.0,4.0292506
503,4.0,4.302226
504,2.0,1.9229674
505,3.0,4.1309204
506,4.0,3.3217392
507,3.0,3.7242267
508,1.0,3.4363842
509,4.0,4.2543316
510,5.0,4.1128287
511,1.0,3.6637685
512,4.0,4.170316
513,5.0,3.9429896
514,5.0,3.3924932
515,5.0,4.2038817
516,3.0,3.9852672
517,4.0,3.1502657
518,3.0,2.8249013
519,2.0,3.1668139
520,3.0,3.1539576
521,3.0,2.759015
522,3.0,2.6444001
523,2.0,3.2573066
524,3.0,2.672101
525,3.0,3.1997325
526,4.0,3.1992319
527,4.0,2.6585484
528,4.0,3.24221
529,4.0,3.137669
530,5.0,3.7107778
531,2.0,2.7316194
532,4.0,3.2522888
533,2.0,2.647779
534,2.0,2.4656432
535,3.0,3.1644132
536,3.0,3.3562477
537,3.0,3.195361
538,4.0,2.850839
539,5.0,2.6137466
540,4.0,3.6340742
541,5.0,3.9440079
542,4.0,3.39838
543,1.0,3.444507
544,3.0,3.8175945
545,5.0,3.7813098
546,1.0,3.8018336
547,4.0,2.7438285
548,4.0,3.2823899
549,5.0,3.931232
550,4.0,3.014138
551,5.0,3.3977416
552,4.0,3.3504388
553,2.0,3.2192428
554,3.0,3.728097
555,5.0,3.8368897
556,3.0,2.869954
557,4.0,3.08318
558,4.0,3.6048095
559,5.0,3.763202
560,3.0,3.0742936
561,4.0,3.2087805
562,5.0,3.9109693
563,4.0,3.1498082
564,4.0,3.41253
565,2.0,2.7050066
566,5.0,3.245371
567,2.0,3.092971
568,2.0,3.307897
569,4.0,3.4492786
570,4.0,3.2233994
571,3.0,3.2033482
572,4.0,3.4035983
573,4.0,3.8864152
574,5.0,3.4733553
575,2.0,3.241262
576,3.0,3.1136723
577,3.0,1.9574214
578,3.0,2.4444258
579,3.0,3.2356586
580,3.0,3.0449584
581,4.0,3.1499815
582,5.0,3.2549524
583,3.0,3.0871525
584,4.0,3.042444
585,5.0,3.8778274
586,3.0,3.4871366
587,3.0,3.074551
588,4.0,3.471645
589,4.0,3.4246862
590,5.0,2.9548776
591,4.0,3.1340833
592,4.0,3.3968358
593,5.0,4.0048842
594,4.0,3.1183133
595,4.0,3.221006
596,4.0,3.2734745
597,5.0,3.39011
598,1.0,3.467157
599,1.0,3.452832
600,4.0,3.3395233
601,4.0,3.182817
602,3.0,2.9518614
603,4.0,3.3282685
604,4.0,3.8713512
605,4.0,3.1055145
606,4.0,3.510376
607,3.0,3.4136114
608,4.0,2.669513
609,4.0,3.459443
610,1.0,2.9924057
611,3.0,3.2932277
612,4.0,3.1662061
613,2.0,3.1238172
614,4.0,3.2152612
615,4.0,3.570501
616,2.0,3.3591428
617,3.0,3.250967
618,1.0,3.1432755
619,4.0,3.8730693
620,3.0,3.1935313
621,4.5,3.38317
622,3.5,3.945577
623,4.5,3.3582602
624,4.0,3.3451684
625,3.5,3.2127192
626,4.5,3.3925982
627,3.0,3.6005564
628,2.5,3.3722582
629,4.0,3.4720423
630,3.5,3.750192
631,4.0,4.341296
632,3.5,4.045494
633,3.5,3.7971954
634,3.0,3.472237
635,4.0,3.8399715
636,3.0,3.690406
637,3.5,3.7639406
638,3.5,3.345839
639,3.5,3.719736
640,4.5,3.0324783
641,3.5,3.9553747
642,3.5,4.0323124
643,4.5,3.5138073
644,4.0,3.8170414
645,4.0,3.5010762
646,4.0,3.1446173
647,4.0,4.344788
648,3.0,3.5798936
649,5.0,4.4497128
650,3.0,3.0627422
651,3.0,2.9264698
652,4.0,3.8989918
653,3.0,3.7805836
654,3.0,3.4913964
655,3.0,2.7339106
656,4.0,3.3411095
657,3.5,4.228756
658,4.0,4.273414
659,4.5,4.3159823
660,5.0,4.186107
661,3.5,3.3900301
662,4.0,3.8364153
663,4.0,3.722413
664,4.5,3.6938114
665,3.0,4.428058
666,4.0,3.7932973
667,2.5,4.0478344
668,4.5,3.9708643
669,3.0,3.8938868
670,4.5,3.113101
671,3.0,3.6522422
672,4.0,3.0631144
673,1.0,3.106363
674,3.0,2.601063
675,4.0,3.2419739
676,3.0,2.0322526
677,3.0,2.8723767
678,3.0,3.4354365
679,5.0,3.7545757
680,3.0,3.1530986
681,3.0,3.4034843
682,3.0,3.1006243
683,3.0,3.2048507
684,4.0,3.9782147
685,4.0,3.16175
686,5.0,3.5695736
687,3.0,3.289917
688,3.0,3.5434885
689,4.0,3.4012153
690,3.0,3.998157
691,3.0,3.315326
692,3.0,3.4365363
693,3.0,3.1670995
694,4.0,3.6776385
695,5.0,4.1026263
696,4.0,3.9177938
697,3.0,3.1651764
698,3.0,4.383977
699,3.0,2.9604406
700,3.0,3.1824934
701,3.0,3.4252033
702,3.0,3.1594708
703,3.0,3.2121704
704,4.0,3.5260582
705,3.0,3.3896384
706,3.0,3.0448024
707,4.0,3.8648055
708,3.0,2.9070413
709,5.0,3.966591
710,4.0,3.512342
711,3.0,3.4408555
712,3.0,3.323042
713,4.0,3.1057715
714,2.5,3.0537243
715,4.5,3.5889466
716,3.5,2.3167822
717,0.5,2.6448505
718,2.5,1.9838896
719,3.0,3.1289027
720,2.5,3.1679323
721,3.0,3.477066
722,0.5,3.8190513
723,3.0,3.2445962
724,5.0,3.469137
725,3.0,3.1705835
726,5.0,3.1496973
727,4.5,3.3791
728,4.5,3.6537123
729,3.5,3.7188733
730,4.0,3.259858
731,4.5,3.6141572
732,5.0,3.2657673
733,0.5,3.242557
734,3.0,3.2748964
735,4.0,3.205568
736,4.0,3.4609828
737,0.5,2.8472164
738,4.0,3.6053603
739,3.0,3.872573
740,0.5,3.2265282
741,4.0,3.440532
742,5.0,3.8918912
743,4.5,3.33062
744,2.0,3.6332343
745,5.0,3.208743
746,5.0,4.090043
747,5.0,3.286883
748,5.0,3.3225758
749,1.0,2.8601942
750,4.5,2.9299366
751,4.0,3.1291902
752,3.0,3.6983268
753,4.0,3.760863
754,4.0,3.2055426
755,5.0,3.2595258
756,2.0,3.0263934
757,0.5,3.4787037
758,5.0,3.1903675
759,5.0,3.7702603
760,5.0,3.3300958
761,0.5,3.9273663
762,5.0,3.382485
763,4.0,3.2393198
764,5.0,3.0306609
765,4.5,3.520892
766,4.5,3.1317077
767,4.0,3.6655388
768,5.0,3.7002232
769,0.5,3.4407294
770,4.0,3.0729468
771,3.0,3.956155
772,3.0,3.7304358
773,4.0,3.414774
774,4.0,3.7654064
775,3.0,3.5314302
776,4.0,3.1743472
777,3.0,3.3096972
778,2.0,2.9233117
779,3.0,3.2086213
780,4.0,4.141061
781,3.0,3.5732305
782,3.0,3.4285753
783,3.0,3.850932
784,4.0,3.760348
785,4.0,4.263865
786,2.0,2.0492623
787,4.0,3.469803
788,1.0,2.6207585
789,5.0,3.5264611
790,5.0,4.0706577
791,5.0,3.6646428
792,1.0,2.5929778
793,5.0,4.009549
794,1.0,1.5233812
795,3.0,3.4323514
796,4.0,3.687808
797,3.0,2.9475198
798,4.0,3.5980577
799,4.0,3.387649
800,3.0,3.3559892
801,3.0,3.1204767
802,4.0,4.053141
803,3.0,3.5561223
804,2.0,2.1628397
805,5.0,4.1554503
806,4.0,3.5770335
807,3.0,3.894648
808,3.0,3.2300472
809,5.0,3.948315
810,4.0,3.774109
811,3.0,3.4310744
812,4.0,3.290469
813,5.0,3.887265
814,4.0,3.5899124
815,3.0,4.9312153
816,4.5,4.814946
817,4.5,4.46438
818,3.5,4.646521
819,4.0,4.309385
820,4.0,3.7453525
821,5.0,4.7743745
822,4.0,3.6742747
823,5.0,4.3834624
824,4.5,4.802477
825,5.0,4.751364
826,4.5,4.7753057
827,4.0,4.2972827
828,3.0,3.63305
829,4.5,4.156314
830,5.0,4.0855117
831,5.0,4.5160832
832,2.5,4.0772614
833,3.0,4.4633055
834,1.0,3.8070557
835,5.0,4.48962
836,2.5,3.5514147
837,4.0,4.2902665
838,3.0,4.0458636
839,3.0,4.1127973
840,4.5,4.5215454
841,4.0,3.918874
842,3.5,4.059629
843,4.0,4.501706
844,4.5,4.07291
845,3.0,4.1266594
846,5.0,4.578649
847,5.0,4.69052
848,5.0,4.7195997
849,3.5,4.2649364
850,3.5,4.4965916
851,5.0,4.569136
852,5.0,4.2268033
853,4.0,4.372987
854,3.0,3.0075758
855,3.0,3.2017338
856,3.0,2.646597
857,2.5,3.394315
858,3.0,3.2300096
859,2.0,3.234197
860,5.0,3.936181
861,4.0,3.1406324
862,3.0,3.1988945
863,3.0,3.5548098
864,4.0,3.6581292
865,1.0,3.7763467
866,5.0,3.7067914
867,2.0,3.2244172
868,5.0,3.3377094
869,5.0,3.4431667
870,5.0,3.5108232
871,5.0,3.5147743
872,4.0,3.4852624
873,3.0,3.6414735
874,2.0,3.677642
875,3.0,3.1921477
876,3.0,3.473513
877,3.0,3.9234085
878,4.0,3.002228
879,5.0,3.9537425
880,3.0,3.9924314
881,3.0,3.9153502
882,4.0,3.983247
883,3.0,3.073793
884,4.0,3.396246
885,1.0,3.682743
886,5.0,3.9123335
887,2.0,2.0308104
888,1.0,3.6188416
889,5.0,2.2135487
890,3.0,3.2469227
891,3.0,3.2874486
892,4.0,3.7299767
893,4.0,2.3361654
894,4.0,3.727147
895,4.0,3.6688752
896,4.0,4.496638
897,3.0,4.100447
898,4.0,4.3912787
899,4.0,4.115797
900,5.0,3.8548665
901,5.0,3.6823714
902,4.0,3.4135962
903,4.0,3.949091
904,4.0,4.7148123
905,5.0,4.181405
906,5.0,3.8499987
907,4.0,4.0239744
908,4.0,4.3996425
909,3.0,3.373861
910,3.5,3.8596344
911,4.5,3.8319113
912,4.5,4.2358284
913,4.0,3.5721936
914,4.0,3.857832
915,5.0,4.354445
916,4.0,4.3294425
917,4.0,4.0613437
918,3.0,4.3350616
919,3.5,3.154819
920,4.0,3.9736204
921,0.5,3.6067214
922,4.0,3.7254093
923,4.5,4.1354485
924,5.0,3.9429173
925,2.0,3.6756344
926,5.0,3.4815786
927,4.5,4.117005
928,5.0,3.7512999
929,2.5,3.4620123
930,5.0,3.9297993
931,5.0,2.0743232
932,0.5,3.5871499
933,3.5,3.8248782
934,3.5,3.8317826
935,3.5,3.927287
936,4.0,3.830073
937,4.0,3.8932817
938,4.0,4.117798
939,5.0,4.2719765
940,4.0,3.889219
941,4.0,4.279513
942,4.0,4.387419
943,4.0,4.082782
944,3.0,3.6853592
945,4.0,3.256333
946,4.0,3.35488
947,1.5,2.3098907
948,2.0,2.595502
949,3.0,3.1776674
950,3.5,3.5339096
951,2.5,3.8405142
952,3.0,3.4409978
953,4.0,4.001326
954,1.0,2.7981863
955,5.0,3.5925615
956,3.0,3.8850248
957,3.0,3.2797363
958,3.0,2.7971654
959,5.0,3.702448
960,3.0,2.826023
961,5.0,4.226872
962,3.0,3.6647906
963,5.0,4.272382
964,3.0,2.8819518
965,2.0,3.0987306
966,4.0,4.159605
967,3.0,3.1790385
968,4.0,2.6939101
969,4.0,2.7449243
970,3.0,4.111024
971,5.0,3.4034684
972,4.0,3.929454
973,4.0,3.943064
974,4.0,4.4897666
975,3.0,4.073167
976,5.0,3.5985796
977,3.0,3.347961
978,0.5,1.9074187
979,1.5,1.9309534
980,3.5,2.0351164
981,3.0,1.7842348
982,0.5,1.9576728
983,3.5,3.8332376
984,4.0,3.6257405
985,5.0,2.5493312
986,4.5,3.5147185
987,0.5,2.023288
988,5.0,3.6718717
989,3.0,3.40028
990,3.0,3.9510815
991,4.0,3.9438543
992,3.0,3.7599149
993,5.0,3.70228
994,5.0,4.171519
995,4.0,3.9187446
996,5.0,3.7527785
997,4.0,4.0968246
998,3.0,3.293311
999,5.0,4.1970263
1000,4.0,3.7643442
1001,4.0,3.6616054
1002,3.0,3.6942573
1003,3.0,3.7529671
1004,2.0,3.4751341
1005,4.0,3.6075478
1006,5.0,4.086451
1007,3.0,3.8984387
1008,3.0,3.4227164
1009,3.5,3.499438
1010,4.0,4.180984
1011,3.0,3.36709
1012,4.5,4.05284
1013,4.5,4.0479727
1014,4.0,4.2588534
1015,4.0,4.2653093
1016,3.0,3.861658
1017,4.5,4.097044
1018,5.0,3.7555497
1019,5.0,4.2314415
1020,4.0,4.009738
1021,4.0,4.011425
1022,3.5,3.926635
1023,5.0,4.046468
1024,5.0,4.1064997
1025,4.0,3.950797
1026,4.0,3.7170763
1027,4.0,4.136589
1028,4.0,4.3806243
1029,5.0,3.8005815
1030,4.0,3.8846695
1031,4.0,4.075929
1032,5.0,4.1802907
1033,4.0,4.033148
1034,4.0,4.104082
1035,3.0,2.6901789
1036,3.0,3.5437872
1037,4.0,3.8944895
1038,4.0,4.0930934
1039,5.0,3.197388
1040,2.0,3.5286276
1041,4.0,4.2903256
1042,5.0,3.4553654
1043,5.0,3.8727474
1044,4.0,3.100697
1045,5.0,3.9278193
1046,5.0,3.6938052
1047,5.0,3.1950288
1048,4.0,4.186717
1049,3.0,3.6071851
1050,1.0,1.6164122
1051,2.0,3.7994606
1052,2.0,3.1444778
1053,4.0,3.7514176
1054,3.0,3.265462
1055,4.0,2.8800318
1056,4.0,2.7420247
1057,3.0,3.4763222
1058,3.0,2.0234685
1059,5.0,4.1017804
1060,3.0,4.570303
1061,3.0,4.0898743
1062,5.0,3.8991768
1063,5.0,3.8834743
1064,5.0,3.9473596
1065,5.0,4.278463
1066,5.0,4.2935514
1067,5.0,4.676853
1068,5.0,4.038143
1069,5.0,3.7973683
1070,4.0,4.227139
1071,5.0,3.9802053
1072,3.0,3.9344115
1073,4.0,3.957446
1074,5.0,4.266579
1075,2.0,3.8243089
1076,4.0,3.9382265
1077,3.0,4.1159945
1078,4.0,4.138417
1079,5.0,4.3390365
1080,5.0,4.055443
1081,4.0,4.0700436
1082,5.0,4.4336305
1083,5.0,3.9208329
1084,4.0,3.728746
1085,4.0,3.9958596
1086,3.0,3.870192
1087,3.0,3.8832083
1088,2.0,3.9962854
1089,5.0,3.613579
1090,3.0,3.936135
1091,3.0,4.2789187
1092,4.0,3.682053
1093,5.0,3.8704057
1094,5.0,4.4550695
1095,5.0,4.445256
1096,4.0,3.8423512
1097,4.0,3.6250591
1098,5.0,4.064201
1099,4.0,4.059026
1100,4.0,4.236068
1101,3.0,3.2191653
1102,2.0,3.1914427
1103,4.0,3.7005045
1104,2.0,3.5492334
1105,3.0,3.7506094
1106,2.0,4.0445914
1107,5.0,3.47904
1108,2.0,3.2205503
1109,3.0,3.2970085
1110,4.0,3.367128
1111,4.0,3.2627566
1112,4.0,3.3413343
1113,4.0,3.3368452
1114,2.0,2.772324
1115,4.0,3.1802864
1116,4.0,3.8260267
1117,3.0,2.945875
1118,5.0,3.7637968
1119,2.0,3.956452
1120,2.0,3.8647733
1121,2.0,2.795705
1122,3.0,3.2231226
1123,3.0,3.6197095
1124,2.0,3.8434532
1125,2.0,3.918843
1126,3.0,2.765036
1127,3.0,4.1316657
1128,3.0,3.185821
1129,3.0,3.5140586
1130,3.0,3.0201898
1131,2.0,2.3989701
1132,3.0,3.4211566
1133,4.0,3.5578523
1134,3.0,2.960379
1135,5.0,3.661959
1136,5.0,3.9816413
1137,2.0,3.8640866
1138,4.0,3.3615403
1139,3.0,3.5726871
1140,4.0,3.2202759
1141,1.0,3.4565485
1142,5.0,3.967425
1143,3.0,3.4292932
1144,3.0,3.0959544
1145,4.0,3.8489172
1146,3.0,3.5867467
1147,2.0,2.9252462
1148,5.0,3.7140834
1149,3.0,3.077609
1150,5.0,3.8738728
1151,3.0,2.8380833
1152,2.0,3.3863032
1153,4.0,3.7204266
1154,3.0,3.606557
1155,4.0,3.229665
1156,3.0,3.290425
1157,4.0,3.5612206
1158,2.0,3.1228776
1159,4.0,3.4501424
1160,5.0,3.891689
1161,2.0,2.97053
1162,3.0,3.6332145
1163,4.0,3.124246
1164,4.0,3.8426905
1165,4.0,3.418675
1166,2.0,3.2294495
1167,2.0,3.784914
1168,5.0,3.8634703
1169,4.0,3.1982832
1170,4.0,3.8354578
1171,2.0,2.592348
1172,2.0,3.6281965
1173,2.0,3.0731516
1174,4.0,4.1543736
1175,4.0,3.4137256
1176,4.0,3.3821795
1177,4.0,3.9080763
1178,3.0,2.8393192
1179,3.0,2.932735
