,y_true,y_pred
201,4.5,3.604355
202,3.5,4.0206094
203,3.5,4.2100673
204,5.0,4.1146655
205,5.0,3.4089186
206,4.5,3.9511414
207,3.0,4.073953
208,4.0,3.8943222
209,4.5,3.5545113
210,2.0,3.6297326
211,4.0,3.4751756
212,4.0,4.572535
213,4.0,4.486893
214,3.0,4.333731
215,4.5,4.5900483
216,5.0,3.0137298
217,4.0,3.236021
218,4.0,3.7787461
219,3.0,4.1831536
220,1.0,3.6369731
221,3.5,4.3092647
222,5.0,3.998397
223,5.0,3.1486351
224,2.5,3.5155053
225,4.5,4.0064783
226,5.0,3.8361638
227,4.5,4.291133
228,5.0,3.8082724
229,5.0,3.6435747
230,1.5,4.833881
231,4.5,4.266495
232,4.0,4.190473
233,2.0,3.96015
234,3.5,3.3289993
235,5.0,4.3244843
236,5.0,3.3438902
237,5.0,4.757209
238,3.0,4.217962
239,5.0,3.9821386
240,4.5,3.8409996
241,4.5,3.47015
242,5.0,3.8181312
243,5.0,3.3122594
244,4.5,3.6977956
245,5.0,3.237243
246,4.5,3.5151849
247,3.0,3.2878644
248,4.5,4.0363255
249,4.0,4.367397
250,2.5,5.0
251,5.0,3.9847298
252,2.0,4.177239
253,4.5,3.9318545
254,5.0,3.747797
255,3.5,4.1896324
256,3.5,3.7197845
257,3.5,3.8464687
258,5.0,4.2674146
259,5.0,3.4174457
260,4.0,3.7248178
261,4.5,4.5691257
262,3.5,3.6781297
263,2.5,3.387828
264,4.5,4.8104515
265,5.0,4.271396
266,1.5,3.4567616
267,4.0,3.4092917
268,5.0,4.605563
269,0.5,2.5255659
270,4.5,4.6608005
271,4.0,4.381697
272,5.0,4.228987
273,2.0,3.053574
274,4.5,3.9878244
275,3.5,3.4418294
276,4.5,3.5667436
277,5.0,2.224573
278,2.5,3.9821932
279,2.0,4.169127
280,4.5,3.3617184
281,3.5,3.4753702
282,4.5,3.9005377
283,4.0,2.4640453
284,5.0,4.7088943
285,3.0,3.503535
286,5.0,3.1044888
287,5.0,4.721191
288,5.0,4.725825
289,5.0,3.8894322
290,4.0,4.0005255
291,3.5,3.7961624
292,3.5,3.6713362
293,4.0,1.8184968
294,3.0,3.6193602
295,2.0,3.4109237
296,2.0,4.3920083
297,3.0,3.8499548
298,4.0,3.6831248
299,3.0,3.2831504
300,4.0,3.6129415
301,4.0,4.2954216
302,4.0,2.8869412
303,3.0,3.9764543
304,3.0,3.7756221
305,4.0,3.423235
306,5.0,4.058021
307,3.0,3.4363384
308,5.0,4.416045
309,3.0,3.7471068
310,5.0,5.0
311,4.0,3.211816
312,2.0,3.8984258
313,1.0,4.1874127
314,3.0,3.5433028
315,5.0,4.5124974
316,5.0,3.8218372
317,3.0,3.9849575
318,3.0,4.3172193
319,4.0,3.4348204
320,4.5,3.234387
321,4.0,2.9227738
322,4.5,3.1856325
323,4.5,3.9473755
324,1.0,3.680776
325,3.5,3.94047
326,4.5,4.3499837
327,4.5,4.0306945
328,4.0,3.840601
329,4.0,3.333748
330,3.0,3.6271155
331,4.0,4.307901
332,5.0,4.1111073
333,4.5,3.4846478
334,2.0,2.8782866
335,4.0,4.0021176
336,3.0,4.286003
337,4.5,3.6616504
338,3.0,3.5527966
339,2.0,3.8267567
340,1.0,3.1562529
341,3.5,3.3565302
342,3.0,3.379946
343,4.0,3.7218034
344,4.5,3.4286072
345,3.0,3.5802915
346,4.5,4.0310845
347,5.0,3.4068708
348,1.0,2.531296
349,3.0,3.7990773
350,4.0,4.24385
351,5.0,4.344585
352,4.0,3.1061294
353,3.5,4.180162
354,4.0,3.6628036
355,4.0,4.0324388
356,4.0,4.360335
357,3.5,3.4352028
358,3.5,2.0367289
359,3.5,3.6633887
360,4.0,4.1971793
361,3.5,4.1066275
362,2.5,2.6688654
363,3.5,3.6046784
364,3.5,4.2391515
365,4.0,3.9275064
366,2.5,2.0367506
367,4.0,2.8061237
368,4.0,3.0259445
369,3.0,3.2248166
370,4.0,3.1614995
371,3.0,3.0900443
372,3.0,2.3090882
373,4.0,3.4538803
374,2.0,3.065496
375,3.0,2.9557846
376,3.0,3.3011124
377,4.0,3.2165873
378,4.0,3.2124884
379,2.0,3.273537
380,3.0,3.3080263
381,3.0,3.406945
382,5.0,3.813
383,5.0,3.6603153
384,4.0,3.1145353
385,3.0,3.401333
386,5.0,3.6247683
387,3.0,3.353542
388,3.0,3.3413947
389,4.0,3.9844818
390,3.0,3.59201
391,3.0,3.2657206
392,4.0,4.4629226
393,5.0,4.5201325
394,4.0,4.115167
395,4.5,3.8624978
396,1.0,3.497386
397,5.0,4.046401
398,3.0,3.7371533
399,4.0,4.065873
400,4.0,4.1676702
401,4.5,3.734074
402,2.0,1.9588187
403,4.0,4.138663
404,2.5,3.6466289
405,4.0,3.938217
406,4.0,3.64628
407,5.0,3.8431838
408,1.0,1.9689193
409,2.0,2.6757178
410,3.5,3.8609564
411,2.5,2.2090693
412,4.0,3.5336053
413,3.0,3.633352
414,2.0,1.7619959
415,2.5,2.021457
416,4.5,3.8056877
417,4.5,4.427773
418,3.0,3.4804661
419,3.5,4.095252
420,5.0,3.100629
421,5.0,3.6861203
422,3.0,3.7995894
423,5.0,3.904969
424,4.0,3.5527687
425,4.0,3.492511
426,5.0,4.108829
427,3.0,3.372615
428,4.0,3.6097734
429,4.0,3.882764
430,2.5,2.193292
431,3.5,3.623535
432,3.5,3.9921489
433,3.5,3.1479654
434,4.5,4.0522685
435,2.0,3.6272209
436,4.0,3.947954
437,5.0,3.55659
438,3.0,3.6447847
439,3.0,3.5713022
440,2.0,3.3201163
441,5.0,3.754688
442,3.0,2.2097914
443,3.0,3.6019316
444,4.0,3.6883914
445,3.0,3.483563
446,3.0,3.4451373
447,3.0,3.647624
448,3.0,3.170666
449,5.0,4.0612693
450,4.0,3.8097782
451,3.0,3.7160487
452,3.0,3.450461
453,3.0,4.3833995
454,3.0,3.7592428
455,5.0,4.017187
456,4.0,3.924793
457,3.0,3.630473
458,4.0,3.8372686
459,3.0,3.707475
460,3.0,3.420201
461,4.0,3.861108
462,4.0,3.8057609
463,5.0,4.1632533
464,5.0,4.0015144
465,3.0,3.6428418
466,4.0,3.6371548
467,3.0,3.7512488
468,3.0,2.4034202
469,5.0,3.2765303
470,4.0,3.2175186
471,3.0,3.3432858
472,3.0,3.2440634
473,4.0,3.9972074
474,2.0,3.5947573
475,3.0,3.0362785
476,3.0,3.507254
477,4.0,3.5624979
478,3.0,3.6623802
479,4.0,3.388212
480,3.0,3.5487213
481,5.0,3.0975978
482,4.0,3.3926427
483,3.0,3.05363
484,4.0,3.1524937
485,3.0,3.8292215
486,3.0,4.1493535
487,3.0,3.2587614
488,4.0,4.1805973
489,5.0,3.3910952
490,4.0,3.010732
491,5.0,3.624179
492,5.0,4.4451013
493,4.0,3.8928044
494,4.0,3.6354158
495,3.0,3.383849
496,4.0,4.2207417
497,4.0,4.538998
498,4.0,3.3003814
499,4.0,3.602528
500,5.0,3.6229854
501,5.0,3.573863
502,5.0,4.081306
503,4.0,4.2119017
504,2.0,1.7619959
505,3.0,4.1362557
506,4.0,3.3623674
507,3.0,3.7502873
508,1.0,3.4290054
509,4.0,4.251081
510,5.0,4.1749845
511,1.0,3.5919988
512,4.0,3.9239748
513,5.0,3.8485987
514,5.0,3.4386919
515,5.0,4.1498237
516,3.0,3.9478905
517,4.0,3.1211178
518,3.0,2.5653594
519,2.0,3.0283964
520,3.0,3.1967142
521,3.0,2.990012
522,3.0,2.9531164
523,2.0,3.4118984
524,3.0,2.083144
525,3.0,3.052732
526,4.0,3.1485693
527,4.0,3.0029957
528,4.0,3.1908314
529,4.0,3.0024147
530,5.0,3.8755527
531,2.0,2.9847248
532,4.0,3.2782972
533,2.0,2.8667738
534,2.0,2.977422
535,3.0,3.2094471
536,3.0,3.437587
537,3.0,3.4584215
538,4.0,3.0562494
539,5.0,2.3928993
540,4.0,3.812164
541,5.0,4.0222054
542,4.0,3.4989486
543,1.0,3.3403633
544,3.0,3.8552926
545,5.0,3.976752
546,1.0,3.8791888
547,4.0,2.9630258
548,4.0,3.6159308
549,5.0,3.9507217
550,4.0,3.178351
551,5.0,3.45352
552,4.0,3.1889908
553,2.0,3.0235336
554,3.0,3.8737962
555,5.0,4.140079
556,3.0,3.0145833
557,4.0,2.9899836
558,4.0,3.6522682
559,5.0,3.8105185
560,3.0,3.1259558
561,4.0,3.46472
562,5.0,4.0360694
563,4.0,3.1061776
564,4.0,3.4683943
565,2.0,2.6048744
566,5.0,3.1712182
567,2.0,3.3093078
568,2.0,3.2024548
569,4.0,3.580895
570,4.0,3.2379653
571,3.0,3.4081106
572,4.0,3.5327706
573,4.0,3.8312132
574,5.0,3.4858792
575,2.0,3.413448
576,3.0,3.1559494
577,3.0,2.2255838
578,3.0,2.9587195
579,3.0,3.193274
580,3.0,3.1386936
581,4.0,3.189811
582,5.0,3.254508
583,3.0,3.2297156
584,4.0,3.1417997
585,5.0,4.055692
586,3.0,3.7065303
587,3.0,3.018947
588,4.0,3.6728158
589,4.0,3.631445
590,5.0,3.0441482
591,4.0,3.3109019
592,4.0,3.5457027
593,5.0,4.0395246
594,4.0,2.951644
595,4.0,3.093666
596,4.0,3.2560978
597,5.0,3.1970146
598,1.0,3.6385694
599,1.0,3.5225298
600,4.0,3.5619423
601,4.0,3.2337408
602,3.0,2.9861064
603,4.0,3.2781012
604,4.0,3.7744753
605,4.0,3.0036476
606,4.0,3.7207038
607,3.0,3.4398577
608,4.0,2.6215124
609,4.0,3.4569767
610,1.0,3.3121011
611,3.0,3.2016675
612,4.0,3.2169693
613,2.0,3.1922104
614,4.0,3.4556913
615,4.0,3.6976638
616,2.0,3.56596
617,3.0,3.2291698
618,1.0,3.0779526
619,4.0,3.7131288
620,3.0,3.2008977
621,4.5,3.7029088
622,3.5,4.12514
623,4.5,3.102618
624,4.0,3.270377
625,3.5,3.076106
626,4.5,3.4862275
627,3.0,3.7627761
628,2.5,3.2192333
629,4.0,3.5249624
630,3.5,3.9808276
631,4.0,4.3216844
632,3.5,4.1559825
633,3.5,3.7192893
634,3.0,3.5229766
635,4.0,3.775087
636,3.0,3.7007887
637,3.5,3.6566885
638,3.5,3.1942341
639,3.5,3.6851568
640,4.5,3.4487288
641,3.5,4.008675
642,3.5,3.9873936
643,4.5,3.6010146
644,4.0,3.7431185
645,4.0,3.569341
646,4.0,3.3140638
647,4.0,4.1573296
648,3.0,3.4810708
649,5.0,4.4876914
650,3.0,3.2627876
651,3.0,2.9602613
652,4.0,4.1161103
653,3.0,3.6593728
654,3.0,3.5018632
655,3.0,2.7340267
656,4.0,3.4717667
657,3.5,4.3429427
658,4.0,4.476092
659,4.5,4.3584933
660,5.0,4.1752696
661,3.5,3.7052858
662,4.0,3.5396936
663,4.0,3.6221316
664,4.5,3.505338
665,3.0,4.2563024
666,4.0,3.7490737
667,2.5,3.9852989
668,4.5,3.9644282
669,3.0,3.8489432
670,4.5,3.5260737
671,3.0,3.5707324
672,4.0,2.992962
673,1.0,3.211322
674,3.0,1.8711033
675,4.0,3.3916762
676,3.0,1.9707594
677,3.0,2.38288
678,3.0,3.3719454
679,5.0,3.9341705
680,3.0,3.1396716
681,3.0,3.3515158
682,3.0,3.0458903
683,3.0,3.1103387
684,4.0,3.9084165
685,4.0,3.3112943
686,5.0,3.4951289
687,3.0,3.5415199
688,3.0,3.5967042
689,4.0,3.1575844
690,3.0,3.8726168
691,3.0,3.2544327
692,3.0,3.4447582
693,3.0,3.1485646
694,4.0,3.4228559
695,5.0,3.9494145
696,4.0,3.6424923
697,3.0,3.1944568
698,3.0,3.9720294
699,3.0,3.2514036
700,3.0,3.2498596
701,3.0,3.3041632
702,3.0,3.3677294
703,3.0,3.2216415
704,4.0,3.4621823
705,3.0,3.2115307
706,3.0,3.3660803
707,4.0,3.5487897
708,3.0,3.1473773
709,5.0,4.0747695
710,4.0,3.3505194
711,3.0,3.5710602
712,3.0,3.3328974
713,4.0,2.9547286
714,2.5,3.0502658
715,4.5,3.6527395
716,3.5,2.2361095
717,0.5,2.0409513
718,2.5,2.0617795
719,3.0,3.1507921
720,2.5,3.3126972
721,3.0,3.339375
722,0.5,3.5836332
723,3.0,3.0119643
724,5.0,3.4461691
725,3.0,3.1937327
726,5.0,3.457185
727,4.5,3.1456172
728,4.5,3.5748165
729,3.5,3.5053642
730,4.0,3.3879979
731,4.5,3.6232142
732,5.0,3.466521
733,0.5,3.593145
734,3.0,3.385265
735,4.0,3.452988
736,4.0,3.1707442
737,0.5,3.5114248
738,4.0,3.5746021
739,3.0,3.6055248
740,0.5,3.1360512
741,4.0,3.6082737
742,5.0,3.598493
743,4.5,3.2599175
744,2.0,3.5293272
745,5.0,3.3183749
746,5.0,3.7224176
747,5.0,3.389486
748,5.0,3.3932788
749,1.0,3.2317052
750,4.5,3.3908443
751,4.0,3.3509676
752,3.0,3.536634
753,4.0,3.406472
754,4.0,3.2434003
755,5.0,3.315079
756,2.0,3.3359191
757,0.5,3.4543726
758,5.0,3.187555
759,5.0,3.8379292
760,5.0,3.2653368
761,0.5,3.748845
762,5.0,3.5413206
763,4.0,3.3017814
764,5.0,3.4630709
765,4.5,3.3385706
766,4.5,3.28871
767,4.0,3.3757508
768,5.0,3.635326
769,0.5,3.3648512
770,4.0,3.486082
771,3.0,3.6247246
772,3.0,3.6884253
773,4.0,3.417775
774,4.0,3.7698927
775,3.0,3.5294404
776,4.0,3.117006
777,3.0,3.2499204
778,2.0,2.792601
779,3.0,3.0652735
780,4.0,3.9618762
781,3.0,3.5613759
782,3.0,3.3100057
783,3.0,3.84416
784,4.0,3.804814
785,4.0,4.158191
786,2.0,1.7619959
787,4.0,3.54057
788,1.0,2.507488
789,5.0,3.5732377
790,5.0,4.0632772
791,5.0,3.6743724
792,1.0,2.2521772
793,5.0,3.980417
794,1.0,1.7619959
795,3.0,3.5654893
796,4.0,3.7159665
797,3.0,2.972187
798,4.0,3.4972394
799,4.0,3.5718439
800,3.0,3.2985969
801,3.0,3.2704015
802,4.0,3.9084685
803,3.0,3.5768821
804,2.0,2.6257696
805,5.0,4.3684874
806,4.0,3.7813234
807,3.0,3.7414963
808,3.0,3.2614734
809,5.0,4.0394855
810,4.0,3.7412174
811,3.0,3.4607973
812,4.0,3.575692
813,5.0,3.7872407
814,4.0,3.6531627
815,3.0,4.859218
816,4.5,4.7889905
817,4.5,4.509229
818,3.5,4.591702
819,4.0,4.474793
820,4.0,3.7784555
821,5.0,4.89388
822,4.0,3.973418
823,5.0,4.56512
824,4.5,4.847392
825,5.0,4.8159823
826,4.5,4.797038
827,4.0,4.287614
828,3.0,3.6545906
829,4.5,4.2003336
830,5.0,3.9742458
831,5.0,4.5959454
832,2.5,3.971669
833,3.0,4.3427434
834,1.0,3.654825
835,5.0,4.8363156
836,2.5,3.417332
837,4.0,4.3191752
838,3.0,3.9624755
839,3.0,3.5946856
840,4.5,4.633537
841,4.0,4.0010767
842,3.5,4.1142793
843,4.0,4.514011
844,4.5,4.0734487
845,3.0,4.0753517
846,5.0,4.6158347
847,5.0,4.7663484
848,5.0,4.6275682
849,3.5,4.092894
850,3.5,4.5658436
851,5.0,4.5313697
852,5.0,4.271026
853,4.0,4.4108143
854,3.0,3.0961814
855,3.0,3.1214788
856,3.0,3.0304725
857,2.5,3.5433352
858,3.0,3.259943
859,2.0,3.2078855
860,5.0,3.954954
861,4.0,3.1531785
862,3.0,3.0152533
863,3.0,3.0406744
864,4.0,3.360379
865,1.0,3.6468346
866,5.0,3.480208
867,2.0,2.6785452
868,5.0,3.2822416
869,5.0,3.3050745
870,5.0,3.576661
871,5.0,3.2939255
872,4.0,3.4945018
873,3.0,3.6169145
874,2.0,3.5871263
875,3.0,3.1662953
876,3.0,3.728691
877,3.0,3.8827662
878,4.0,3.2737765
879,5.0,3.8716989
880,3.0,3.9848313
881,3.0,3.8147864
882,4.0,3.925613
883,3.0,3.2320518
884,4.0,3.458832
885,1.0,3.553016
886,5.0,3.8855784
887,2.0,1.8606066
888,1.0,3.5841253
889,5.0,3.0728464
890,3.0,3.1871486
891,3.0,3.3115454
892,4.0,3.6617763
893,4.0,2.877385
894,4.0,3.5048664
895,4.0,3.6139417
896,4.0,4.659801
897,3.0,4.0605807
898,4.0,3.7837102
899,4.0,4.1139197
900,5.0,3.7617307
901,5.0,3.8247879
902,4.0,3.4084227
903,4.0,4.0365243
904,4.0,4.541089
905,5.0,4.2871623
906,5.0,3.7488825
907,4.0,4.1010165
908,4.0,4.389707
909,3.0,3.170355
910,3.5,3.7114186
911,4.5,3.6926463
912,4.5,4.260802
913,4.0,3.4560282
914,4.0,3.850665
915,5.0,4.2601476
916,4.0,4.3555703
917,4.0,3.9050357
918,3.0,4.040693
919,3.5,2.7905354
920,4.0,3.853912
921,0.5,3.4574635
922,4.0,3.62864
923,4.5,4.1347394
924,5.0,3.7467759
925,2.0,3.5578434
926,5.0,3.4658105
927,4.5,3.9027426
928,5.0,3.6964433
929,2.5,3.4777296
930,5.0,3.7440557
931,5.0,2.5488474
932,0.5,3.4748607
933,3.5,3.7278757
934,3.5,3.4549913
935,3.5,3.5819266
936,4.0,3.7299192
937,4.0,3.6845086
938,4.0,4.0170727
939,5.0,4.4041066
940,4.0,3.9010513
941,4.0,4.21944
942,4.0,4.477228
943,4.0,4.0129976
944,3.0,3.4361582
945,4.0,3.2476754
946,4.0,3.2160904
947,1.5,2.0164452
948,2.0,3.0103116
949,3.0,3.2189798
950,3.5,3.4677818
951,2.5,3.569509
952,3.0,3.318658
953,4.0,3.965177
954,1.0,2.4493496
955,5.0,3.5265913
956,3.0,3.9099712
957,3.0,3.4061456
958,3.0,2.6111083
959,5.0,3.6865761
960,3.0,2.4960575
961,5.0,4.356858
962,3.0,3.7344098
963,5.0,3.9707396
964,3.0,2.3480575
965,2.0,3.1181657
966,4.0,4.125815
967,3.0,3.2204494
968,4.0,2.5978231
969,4.0,2.0496936
970,3.0,4.0712066
971,5.0,3.4924808
972,4.0,4.0858107
973,4.0,3.7298124
974,4.0,4.463261
975,3.0,4.083631
976,5.0,3.7094104
977,3.0,3.4215732
978,0.5,2.0482652
979,1.5,1.7619959
980,3.5,1.7734456
981,3.0,1.7701203
982,0.5,2.0102003
983,3.5,3.6632838
984,4.0,3.3893604
985,5.0,2.54827
986,4.5,3.3445044
987,0.5,1.7619959
988,5.0,3.7333434
989,3.0,3.3923557
990,3.0,3.8996053
991,4.0,4.087379
992,3.0,3.68501
993,5.0,3.7104132
994,5.0,4.13079
995,4.0,3.8642542
996,5.0,3.529886
997,4.0,4.1369815
998,3.0,2.3090785
999,5.0,4.1831822
1000,4.0,3.9251997
1001,4.0,3.6328783
1002,3.0,3.898616
1003,3.0,3.8928502
1004,2.0,3.317485
1005,4.0,3.4230602
1006,5.0,4.130777
1007,3.0,3.8591704
1008,3.0,3.3433707
1009,3.5,3.264371
1010,4.0,4.2456164
1011,3.0,3.5475674
1012,4.5,4.0973277
1013,4.5,4.027394
1014,4.0,4.1432924
1015,4.0,4.273689
1016,3.0,3.848778
1017,4.5,4.049181
1018,5.0,4.065932
1019,5.0,4.512072
1020,4.0,4.0836473
1021,4.0,3.9388535
1022,3.5,3.9205215
1023,5.0,3.9929385
1024,5.0,4.102795
1025,4.0,4.050089
1026,4.0,3.5768712
1027,4.0,4.1424327
1028,4.0,4.221212
1029,5.0,3.5295694
1030,4.0,3.7196376
1031,4.0,3.2846231
1032,5.0,4.216909
1033,4.0,4.0434895
1034,4.0,4.158398
1035,3.0,1.8660522
1036,3.0,3.549863
1037,4.0,3.835337
1038,4.0,4.3123307
1039,5.0,3.0559323
1040,2.0,3.2721965
1041,4.0,4.4394155
1042,5.0,3.536572
1043,5.0,4.053814
1044,4.0,3.1487527
1045,5.0,4.0698214
1046,5.0,3.7879765
1047,5.0,3.230605
1048,4.0,4.3431363
1049,3.0,3.581694
1050,1.0,1.7619959
1051,2.0,3.8189788
1052,2.0,3.2113662
1053,4.0,3.8732955
1054,3.0,3.4467988
1055,4.0,2.8120487
1056,4.0,2.9991715
1057,3.0,3.6260579
1058,3.0,2.192558
1059,5.0,4.323123
1060,3.0,4.8145204
1061,3.0,4.036474
1062,5.0,3.9882796
1063,5.0,3.7674878
1064,5.0,4.044616
1065,5.0,4.4473677
1066,5.0,4.356082
1067,5.0,4.485999
1068,5.0,4.1081185
1069,5.0,3.6840007
1070,4.0,3.9302647
1071,5.0,4.0300164
1072,3.0,3.8614354
1073,4.0,3.911758
1074,5.0,4.311627
1075,2.0,3.6376913
1076,4.0,3.9485946
1077,3.0,4.266416
1078,4.0,4.032056
1079,5.0,4.354836
1080,5.0,4.2960978
1081,4.0,4.1794405
1082,5.0,4.692517
1083,5.0,3.8041565
1084,4.0,3.4889877
1085,4.0,3.6946106
1086,3.0,3.7721689
1087,3.0,3.762661
1088,2.0,4.1503115
1089,5.0,3.2313328
1090,3.0,4.01932
1091,3.0,4.383943
1092,4.0,3.4225204
1093,5.0,3.9353917
1094,5.0,4.445111
1095,5.0,4.552573
1096,4.0,3.9332545
1097,4.0,3.72776
1098,5.0,3.8828142
1099,4.0,4.049952
1100,4.0,4.3068805
1101,3.0,3.0047705
1102,2.0,2.5366576
1103,4.0,3.77471
1104,2.0,3.6697538
1105,3.0,3.722897
1106,2.0,3.963655
1107,5.0,3.4280384
1108,2.0,2.9816492
1109,3.0,3.0956411
1110,4.0,3.4424732
1111,4.0,3.411308
1112,4.0,3.3754246
1113,4.0,3.2639682
1114,2.0,3.0207071
1115,4.0,3.148804
1116,4.0,3.8765116
1117,3.0,2.795019
1118,5.0,4.142354
1119,2.0,3.9839287
1120,2.0,3.722989
1121,2.0,3.014831
1122,3.0,3.1924489
1123,3.0,3.5550923
1124,2.0,3.891885
1125,2.0,3.860153
1126,3.0,2.8048599
1127,3.0,4.173125
1128,3.0,2.9202735
1129,3.0,3.6337128
1130,3.0,3.0353615
1131,2.0,2.0547736
1132,3.0,3.3079407
1133,4.0,3.3997765
1134,3.0,3.0894392
1135,5.0,3.6089509
1136,5.0,4.049347
1137,2.0,3.8629076
1138,4.0,3.2711692
1139,3.0,3.4901657
1140,4.0,3.2772672
1141,1.0,3.2808657
1142,5.0,3.7989304
1143,3.0,3.439661
1144,3.0,3.1053426
1145,4.0,3.798907
1146,3.0,3.409756
1147,2.0,3.001596
1148,5.0,3.6671255
1149,3.0,3.0727212
1150,5.0,3.8168285
1151,3.0,2.2145166
1152,2.0,3.1309652
1153,4.0,3.5591981
1154,3.0,3.509489
1155,4.0,3.4404728
1156,3.0,3.1261394
1157,4.0,3.528814
1158,2.0,3.066488
1159,4.0,3.5984006
1160,5.0,3.945938
1161,2.0,2.9444005
1162,3.0,3.6715338
1163,4.0,3.0119932
1164,4.0,4.0764627
1165,4.0,3.4061272
1166,2.0,3.3405106
1167,2.0,3.5741396
1168,5.0,3.8770263
1169,4.0,3.1755052
1170,4.0,4.030699
1171,2.0,2.326038
1172,2.0,3.6869733
1173,2.0,3.202153
1174,4.0,4.209269
1175,4.0,3.3574362
1176,4.0,3.4263537
1177,4.0,3.8557298
1178,3.0,3.024946
