,y_true,y_pred
291,3.5,3.4186423
292,3.5,3.5007606
293,4.0,3.5371127
294,3.0,3.4519968
295,2.0,3.588732
296,2.0,3.6181524
297,3.0,3.5610626
298,4.0,3.5514276
299,3.0,3.4008358
300,4.0,3.5042272
301,4.0,3.4992526
302,4.0,3.4690392
303,3.0,3.4225092
304,3.0,3.6410396
305,4.0,3.433855
306,5.0,3.365293
307,3.0,3.6663458
308,5.0,3.3902557
309,3.0,3.4265106
310,5.0,3.5224602
311,4.0,3.6496348
312,2.0,3.6562097
313,1.0,3.3681748
314,3.0,3.5525985
315,5.0,3.330821
316,5.0,3.5954561
317,3.0,3.7527037
318,3.0,3.5527186
319,4.0,3.6006415
320,4.5,3.5324745
321,4.0,3.5380588
322,4.5,3.397688
323,4.5,3.6249518
324,1.0,3.405494
325,3.5,3.5384276
326,4.5,3.4106393
327,4.5,3.8067987
328,4.0,3.451542
329,4.0,3.4968903
330,3.0,3.5302792
331,4.0,3.5945768
332,5.0,3.3865862
333,4.5,3.3798728
334,2.0,3.3911295
335,4.0,3.3303103
336,3.0,3.4231563
337,4.5,3.535978
338,3.0,3.515795
339,2.0,3.6814055
340,1.0,3.5451887
341,3.5,3.4757152
342,3.0,3.536541
343,4.0,3.502755
344,4.5,3.604953
345,3.0,3.539092
346,4.5,3.5012302
347,5.0,3.5308032
348,1.0,3.5878744
349,3.0,3.4983978
350,4.0,3.470106
351,5.0,3.4475179
352,4.0,3.7507627
353,3.5,3.3748736
354,4.0,3.48436
355,4.0,3.7453065
356,4.0,3.6292913
357,3.5,3.4619062
358,3.5,3.6393135
359,3.5,3.4979382
360,4.0,3.4375424
361,3.5,3.4549503
362,2.5,3.5547533
363,3.5,3.4748194
364,3.5,3.462865
365,4.0,3.3841922
366,2.5,3.6133144
367,4.0,3.5915165
368,4.0,3.4677727
369,3.0,3.3167882
370,4.0,3.647366
371,3.0,3.368123
372,3.0,3.722128
373,4.0,3.4578094
374,2.0,3.4186182
375,3.0,3.4179575
376,3.0,3.4172442
377,4.0,3.5280833
378,4.0,3.2942705
379,2.0,3.3919997
380,3.0,3.3664236
381,3.0,3.6321917
382,5.0,3.5196595
383,5.0,3.4260316
384,4.0,3.4985936
385,3.0,3.4884348
386,5.0,3.6117344
387,3.0,3.678539
388,3.0,3.3257182
389,4.0,3.461858
390,3.0,3.5863955
391,3.0,3.7062402
392,4.0,3.4359963
393,5.0,3.356475
394,4.0,3.5840557
395,4.5,3.5046916
396,1.0,3.480155
397,5.0,3.5188756
398,3.0,3.4491434
399,4.0,3.605933
400,4.0,3.523502
401,4.5,3.4883876
402,2.0,3.5506926
403,4.0,3.4724398
404,2.5,3.6309402
405,4.0,3.6096265
406,4.0,3.5370202
407,5.0,3.62067
408,1.0,3.4413958
409,2.0,3.7431142
410,3.5,3.4105234
411,2.5,3.6046855
412,4.0,3.6302905
413,3.0,3.3392458
414,2.0,3.4946513
415,2.5,3.4869077
416,4.5,3.5306144
417,4.5,3.4628725
418,3.0,3.6525264
419,3.5,3.4182377
420,5.0,3.597562
421,5.0,3.705246
422,3.0,3.6321826
423,5.0,3.6234105
424,4.0,3.5255516
425,4.0,3.383151
426,5.0,3.3763459
427,3.0,3.4131129
428,4.0,3.4299505
429,4.0,3.4476378
430,2.5,3.4143214
431,3.5,3.5333505
432,3.5,3.6202104
433,3.5,3.6587856
434,4.5,3.374024
435,2.0,3.5543523
436,4.0,3.5216208
437,5.0,3.4882927
438,3.0,3.4860857
439,3.0,3.529643
440,2.0,3.3924546
441,5.0,3.5074093
442,3.0,3.3766768
443,3.0,3.3578699
444,4.0,3.4404352
445,3.0,3.5278606
446,3.0,3.60744
447,3.0,3.3589602
448,3.0,3.45986
449,5.0,3.6056478
450,4.0,3.4256976
451,3.0,3.5683644
452,3.0,3.7265136
453,3.0,3.5919852
454,3.0,3.5759048
455,5.0,3.579405
456,4.0,3.3384066
457,3.0,3.4293935
458,4.0,3.649133
459,3.0,3.7152555
460,3.0,3.4565182
461,4.0,3.4910512
462,4.0,3.5374985
463,5.0,3.3579724
464,5.0,3.5441532
465,3.0,3.4940012
466,4.0,3.3712811
467,3.0,3.5281365
468,3.0,3.4377322
469,5.0,3.4853144
470,4.0,3.5952835
471,3.0,3.5131629
472,3.0,3.5482807
473,4.0,3.6031854
474,2.0,3.5443857
475,3.0,3.50802
476,3.0,3.6276557
477,4.0,3.5425622
478,3.0,3.4240446
479,4.0,3.571103
480,3.0,3.5078812
481,5.0,3.5199435
482,4.0,3.3551488
483,3.0,3.5195394
484,4.0,3.4217458
485,3.0,3.5539968
486,3.0,3.458121
487,3.0,3.3806548
488,4.0,3.6500912
489,5.0,3.5073824
490,4.0,3.653703
491,5.0,3.3740697
492,5.0,3.3778448
493,4.0,3.5637486
494,4.0,3.469301
495,3.0,3.4301944
496,4.0,3.4180577
497,4.0,3.511543
498,4.0,3.6732283
499,4.0,3.7871253
500,5.0,3.6236596
501,5.0,3.5627272
502,5.0,3.475621
503,4.0,3.5818663
504,2.0,3.718729
505,3.0,3.5928745
506,4.0,3.5864415
507,3.0,3.4858286
508,1.0,3.4655294
509,4.0,3.393897
510,5.0,3.6267107
511,1.0,3.6350605
512,4.0,3.7270217
513,5.0,3.5905519
514,5.0,3.2886393
515,5.0,3.685402
516,3.0,3.4741235
517,4.0,3.3932643
518,3.0,3.6815643
519,2.0,3.4700592
520,3.0,3.4604406
521,3.0,3.4363725
522,3.0,3.5112119
523,2.0,3.4962687
524,3.0,3.630725
525,3.0,3.503693
526,4.0,3.5619464
527,4.0,3.4344568
528,4.0,3.4960186
529,4.0,3.535295
530,5.0,3.5238073
531,2.0,3.3992774
532,4.0,3.4546666
533,2.0,3.590005
534,2.0,3.659913
535,3.0,3.5165157
536,3.0,3.4045844
537,3.0,3.575514
538,4.0,3.6341805
539,5.0,3.4250245
540,4.0,3.4787617
541,5.0,3.5695384
542,4.0,3.6674376
543,1.0,3.2903922
544,3.0,3.5172732
545,5.0,3.525491
546,1.0,3.4338706
547,4.0,3.5712132
548,4.0,3.2663798
549,5.0,3.599218
550,4.0,3.5554345
551,5.0,3.7384477
552,4.0,3.544473
553,2.0,3.5486717
554,3.0,3.6097229
555,5.0,3.5009224
556,3.0,3.468107
557,4.0,3.4294043
558,4.0,3.716028
559,5.0,3.5551622
560,3.0,3.4816513
561,4.0,3.5995014
562,5.0,3.4856484
563,4.0,3.6425097
564,4.0,3.6006653
565,2.0,3.4908602
566,5.0,3.4449427
567,2.0,3.404899
568,2.0,3.5994782
569,4.0,3.7171361
570,4.0,3.458642
571,3.0,3.5194895
572,4.0,3.4920626
573,4.0,3.3645685
574,5.0,3.3850644
575,2.0,3.6936498
576,3.0,3.484161
577,3.0,3.4810748
578,3.0,3.50538
579,3.0,3.4468386
580,3.0,3.5507443
581,4.0,3.5089688
582,5.0,3.4687653
583,3.0,3.6551447
584,4.0,3.5632095
585,5.0,3.3644116
586,3.0,3.384151
587,3.0,3.5612972
588,4.0,3.5290296
589,4.0,3.57817
590,5.0,3.6674142
591,4.0,3.588007
592,4.0,3.5973263
593,5.0,3.5589025
594,4.0,3.649452
595,4.0,3.7004635
596,4.0,3.6209621
597,5.0,3.5424619
598,1.0,3.7363756
599,1.0,3.543223
600,4.0,3.5204623
601,4.0,3.3357255
602,3.0,3.4384964
603,4.0,3.3904755
604,4.0,3.7331398
605,4.0,3.590213
606,4.0,3.5849895
607,3.0,3.4971917
608,4.0,3.445423
609,4.0,3.5580928
610,1.0,3.6323056
611,3.0,3.4094367
612,4.0,3.527353
613,2.0,3.6201692
614,4.0,3.3994837
615,4.0,3.469843
616,2.0,3.4728703
617,3.0,3.5377898
618,1.0,3.508566
619,4.0,3.4452991
620,3.0,3.477069
621,4.5,3.6461723
622,3.5,3.5734787
623,4.5,3.478637
624,4.0,3.5083196
625,3.5,3.5459445
626,4.5,3.4716399
627,3.0,3.4315264
628,2.5,3.4764855
629,4.0,3.5486794
630,3.5,3.4742284
631,4.0,3.5750067
632,3.5,3.6162372
633,3.5,3.4801934
634,3.0,3.602647
635,4.0,3.5465634
636,3.0,3.616487
637,3.5,3.5281074
638,3.5,3.4459603
639,3.5,3.5241017
640,4.5,3.537558
641,3.5,3.483503
642,3.5,3.601395
643,4.5,3.569453
644,4.0,3.554296
645,4.0,3.5792973
646,4.0,3.5513544
647,4.0,3.4021583
648,3.0,3.5527275
649,5.0,3.5669398
650,3.0,3.3707714
651,3.0,3.519665
652,4.0,3.4097254
653,3.0,3.4103591
654,3.0,3.494755
655,3.0,3.6337178
656,4.0,3.5280635
657,3.5,3.520852
658,4.0,3.3691347
659,4.5,3.449984
660,5.0,3.450218
661,3.5,3.3460617
662,4.0,3.4076157
663,4.0,3.498506
664,4.5,3.593873
665,3.0,3.6298249
666,4.0,3.4478872
667,2.5,3.4965756
668,4.5,3.494868
669,3.0,3.57042
670,4.5,3.658832
671,3.0,3.4810824
672,4.0,3.5014791
673,1.0,3.7317595
674,3.0,3.450864
675,4.0,3.4212267
676,3.0,3.372438
677,3.0,3.2828438
678,3.0,3.5751853
679,5.0,3.4965928
680,3.0,3.490795
681,3.0,3.632831
682,3.0,3.6734827
683,3.0,3.555005
684,4.0,3.483977
685,4.0,3.4452736
686,5.0,3.490406
687,3.0,3.5205486
688,3.0,3.597013
689,4.0,3.608942
690,3.0,3.3190918
691,3.0,3.553769
692,3.0,3.5519366
693,3.0,3.3940148
694,4.0,3.6025994
695,5.0,3.4739642
696,4.0,3.6124558
697,3.0,3.6157153
698,3.0,3.29792
699,3.0,3.5968919
700,3.0,3.764959
701,3.0,3.5366275
702,3.0,3.7111971
703,3.0,3.4804642
704,4.0,3.393927
705,3.0,3.4326975
706,3.0,3.5085263
707,4.0,3.6429002
708,3.0,3.5046961
709,5.0,3.6661732
710,4.0,3.4451785
711,3.0,3.4837866
712,3.0,3.551007
713,4.0,3.4703155
714,2.5,3.5593
715,4.5,3.5265126
716,3.5,3.625365
717,0.5,3.4228783
718,2.5,3.4739075
719,3.0,3.6230123
720,2.5,3.5278113
721,3.0,3.629788
722,0.5,3.5372093
723,3.0,3.5820603
724,5.0,3.4216516
725,3.0,3.387353
726,5.0,3.5942094
727,4.5,3.4688573
728,4.5,3.5552924
729,3.5,3.5594394
730,4.0,3.5617418
731,4.5,3.5110939
732,5.0,3.5867536
733,0.5,3.4047985
734,3.0,3.5267253
735,4.0,3.6782763
736,4.0,3.5366113
737,0.5,3.510811
738,4.0,3.4227371
739,3.0,3.6173897
740,0.5,3.5782018
741,4.0,3.5904057
742,5.0,3.5454934
743,4.5,3.4587104
744,2.0,3.6126237
745,5.0,3.4867575
746,5.0,3.604122
747,5.0,3.4913332
748,5.0,3.4905555
749,1.0,3.4767504
750,4.5,3.7033079
751,4.0,3.512515
752,3.0,3.5937154
753,4.0,3.5735505
754,4.0,3.595249
755,5.0,3.6113832
756,2.0,3.5014112
757,0.5,3.539485
758,5.0,3.5951178
759,5.0,3.44044
760,5.0,3.5116448
761,0.5,3.4806461
762,5.0,3.476716
763,4.0,3.3282409
764,5.0,3.5713987
765,4.5,3.5403295
766,4.5,3.5396588
767,4.0,3.4599266
768,5.0,3.518502
769,0.5,3.5129397
770,4.0,3.5578053
771,3.0,3.3966348
772,3.0,3.457757
773,4.0,3.5995545
774,4.0,3.4082208
775,3.0,3.504459
776,4.0,3.5149622
777,3.0,3.3741808
778,2.0,3.4824412
779,3.0,3.4287038
780,4.0,3.4948678
781,3.0,3.7412956
782,3.0,3.501758
783,3.0,3.465274
784,4.0,3.4018095
785,4.0,3.4580748
786,2.0,3.4477797
787,4.0,3.3614266
788,1.0,3.5501537
789,5.0,3.5473278
790,5.0,3.397171
791,5.0,3.490918
792,1.0,3.558729
793,5.0,3.4686463
794,1.0,3.5831926
795,3.0,3.671954
796,4.0,3.57232
797,3.0,3.5706222
798,4.0,3.3274138
799,4.0,3.7150304
800,3.0,3.5782058
801,3.0,3.5918589
802,4.0,3.5784147
803,3.0,3.4656672
804,2.0,3.3927004
805,5.0,3.5578358
806,4.0,3.274125
807,3.0,3.7371805
808,3.0,3.5747323
809,5.0,3.4575973
810,4.0,3.3170295
811,3.0,3.4336624
812,4.0,3.2997572
813,5.0,3.489518
814,4.0,3.4078853
815,3.0,3.5645099
816,4.5,3.6633463
817,4.5,3.5475004
818,3.5,3.5990434
819,4.0,3.5897307
820,4.0,3.4215865
821,5.0,3.4874492
822,4.0,3.5652547
823,5.0,3.6356447
824,4.5,3.5731518
825,5.0,3.577506
826,4.5,3.4319053
827,4.0,3.4374025
828,3.0,3.426617
829,4.5,3.3928983
830,5.0,3.5371513
831,5.0,3.556021
832,2.5,3.46158
833,3.0,3.498363
834,1.0,3.6577647
835,5.0,3.4909098
836,2.5,3.5521107
837,4.0,3.4785507
838,3.0,3.4362957
839,3.0,3.4983602
840,4.5,3.5060925
841,4.0,3.4468699
842,3.5,3.5031495
843,4.0,3.5666912
844,4.5,3.5422323
845,3.0,3.4747279
846,5.0,3.436786
847,5.0,3.6319218
848,5.0,3.620029
849,3.5,3.5028896
850,3.5,3.5849884
851,5.0,3.4645593
852,5.0,3.4858627
853,4.0,3.5289547
854,3.0,3.6279466
855,3.0,3.6439736
856,3.0,3.3335023
857,2.5,3.4876192
858,3.0,3.6551125
859,2.0,3.527463
860,5.0,3.6081786
861,4.0,3.640408
862,3.0,3.4597487
863,3.0,3.4782288
864,4.0,3.5341806
865,1.0,3.4161966
866,5.0,3.5281487
867,2.0,3.4191794
868,5.0,3.6733682
869,5.0,3.4473922
870,5.0,3.4700494
871,5.0,3.653614
872,4.0,3.3831546
873,3.0,3.6438546
874,2.0,3.6640296
875,3.0,3.4543645
876,3.0,3.4467583
877,3.0,3.6176453
878,4.0,3.5912004
879,5.0,3.6377661
880,3.0,3.6987052
881,3.0,3.5385642
882,4.0,3.1832447
883,3.0,3.6621778
884,4.0,3.1623676
885,1.0,3.662519
886,5.0,3.1949625
887,2.0,3.5338268
888,1.0,3.4313264
889,5.0,3.5269265
890,3.0,3.431056
891,3.0,3.1799092
892,4.0,3.3142624
893,4.0,3.6483023
894,4.0,3.6637673
895,4.0,3.548253
896,4.0,3.4147327
897,3.0,3.497941
898,4.0,3.5461898
899,4.0,3.5178688
900,5.0,3.497931
901,5.0,3.4193645
902,4.0,3.6127534
903,4.0,3.350586
904,4.0,3.6614814
905,5.0,3.4749448
906,5.0,3.5417113
907,4.0,3.5089216
908,4.0,3.5133727
909,3.0,3.468477
910,3.5,3.4956455
911,4.5,3.6480546
912,4.5,3.6102424
913,4.0,3.4945033
914,4.0,3.3422742
915,5.0,3.6666071
916,4.0,3.4537444
917,4.0,3.535285
918,3.0,3.4467237
919,3.5,3.5959873
920,4.0,3.383156
921,0.5,3.5811372
922,4.0,3.5719757
923,4.5,3.8180401
924,5.0,3.5393956
925,2.0,3.3062015
926,5.0,3.6476166
927,4.5,3.5894887
928,5.0,3.4842317
929,2.5,3.5545897
930,5.0,3.5920837
931,5.0,3.5330522
932,0.5,3.5554945
933,3.5,3.4438696
934,3.5,3.4386396
935,3.5,3.4547207
936,4.0,3.6794689
937,4.0,3.586678
938,4.0,3.3775237
939,5.0,3.2827744
940,4.0,3.5578651
941,4.0,3.4714115
942,4.0,3.476838
943,4.0,3.3480802
944,3.0,3.5913396
945,4.0,3.7190075
946,4.0,3.5973978
947,1.5,3.3800764
948,2.0,3.4658284
949,3.0,3.1656384
950,3.5,3.6516676
951,2.5,3.4587948
952,3.0,3.598501
953,4.0,3.540831
954,1.0,3.4950802
955,5.0,3.4985185
956,3.0,3.449809
957,3.0,3.4680932
958,3.0,3.4888015
959,5.0,3.5957937
960,3.0,3.480076
961,5.0,3.5675418
962,3.0,3.429852
963,5.0,3.5604534
964,3.0,3.517736
965,2.0,3.4666507
966,4.0,3.5376177
967,3.0,3.4981875
968,4.0,3.4921331
969,4.0,3.6234734
970,3.0,3.6374981
971,5.0,3.3998382
972,4.0,3.442717
973,4.0,3.3932812
974,4.0,3.3403606
975,3.0,3.4341083
976,5.0,3.4503474
977,3.0,3.4707553
978,0.5,3.7843208
979,1.5,3.5935662
980,3.5,3.597097
981,3.0,3.5219305
982,0.5,3.4313273
983,3.5,3.5785143
984,4.0,3.6888485
985,5.0,3.6567147
986,4.5,3.434742
987,0.5,3.4527824
988,5.0,3.5803463
989,3.0,3.5555298
990,3.0,3.385683
991,4.0,3.4360585
992,3.0,3.4193726
993,5.0,3.3695164
994,5.0,3.4101648
995,4.0,3.544854
996,5.0,3.5658758
997,4.0,3.478421
998,3.0,3.534269
999,5.0,3.3962805
1000,4.0,3.3714285
1001,4.0,3.6292
1002,3.0,3.5814102
1003,3.0,3.449995
1004,2.0,3.5415921
1005,4.0,3.5618188
1006,5.0,3.4843209
1007,3.0,3.3794618
1008,3.0,3.538988
1009,3.5,3.5743496
1010,4.0,3.6732006
1011,3.0,3.382415
1012,4.5,3.719913
1013,4.5,3.486361
1014,4.0,3.6131384
1015,4.0,3.5093782
1016,3.0,3.4960122
1017,4.5,3.4092476
1018,5.0,3.4135082
1019,5.0,3.6438892
1020,4.0,3.454365
1021,4.0,3.6560926
1022,3.5,3.5412567
1023,5.0,3.6007648
1024,5.0,3.4495056
1025,4.0,3.5482006
1026,4.0,3.3939133
1027,4.0,3.5478632
1028,4.0,3.6284454
1029,5.0,3.3973494
1030,4.0,3.6286552
1031,4.0,3.4569142
1032,5.0,3.5344949
1033,4.0,3.4622328
1034,4.0,3.6341002
1035,3.0,3.4929109
1036,3.0,3.506937
1037,4.0,3.6162605
1038,4.0,3.485171
1039,5.0,3.6329815
1040,2.0,3.4238498
1041,4.0,3.3836946
1042,5.0,3.742243
1043,5.0,3.4681098
1044,4.0,3.62759
1045,5.0,3.4849334
1046,5.0,3.6116312
1047,5.0,3.4324353
1048,4.0,3.5662513
1049,3.0,3.4010332
1050,1.0,3.4686809
1051,2.0,3.570773
1052,2.0,3.5408354
1053,4.0,3.478002
1054,3.0,3.4291475
1055,4.0,3.6618063
1056,4.0,3.6760664
1057,3.0,3.6011176
1058,3.0,3.8671823
1059,5.0,3.659766
1060,3.0,3.491355
1061,3.0,3.6477897
1062,5.0,3.4759998
1063,5.0,3.5591817
1064,5.0,3.672337
1065,5.0,3.5076423
1066,5.0,3.4473743
1067,5.0,3.6604874
1068,5.0,3.452787
1069,5.0,3.4277523
1070,4.0,3.650872
1071,5.0,3.579134
1072,3.0,3.4426734
1073,4.0,3.535175
1074,5.0,3.5981338
1075,2.0,3.6526158
1076,4.0,3.7975354
1077,3.0,3.5638852
1078,4.0,3.408952
1079,5.0,3.532756
1080,5.0,3.5206535
1081,4.0,3.453592
1082,5.0,3.4353817
1083,5.0,3.453997
1084,4.0,3.4932442
1085,4.0,3.7239974
1086,3.0,3.4835596
1087,3.0,3.6626477
1088,2.0,3.3960304
1089,5.0,3.4372861
1090,3.0,3.5672598
1091,3.0,3.2663782
1092,4.0,3.4761703
1093,5.0,3.5275772
1094,5.0,3.4434052
1095,5.0,3.4595382
1096,4.0,3.4189312
1097,4.0,3.5618825
1098,5.0,3.6992197
1099,4.0,3.417937
1100,4.0,3.3160715
1101,3.0,3.5177107
1102,2.0,3.6446793
1103,4.0,3.6203418
1104,2.0,3.653286
1105,3.0,3.5953777
1106,2.0,3.622771
1107,5.0,3.5279572
1108,2.0,3.5573573
1109,3.0,3.603524
1110,4.0,3.5411189
1111,4.0,3.378294
1112,4.0,3.4657993
1113,4.0,3.4877837
1114,2.0,3.595884
1115,4.0,3.587224
1116,4.0,3.5858586
1117,3.0,3.4937165
1118,5.0,3.6708724
1119,2.0,3.4889436
1120,2.0,3.538921
1121,2.0,3.7080567
1122,3.0,3.5921392
1123,3.0,3.5820656
1124,2.0,3.58247
1125,2.0,3.619974
1126,3.0,3.3541713
1127,3.0,3.456926
1128,3.0,3.5310419
1129,3.0,3.6307933
1130,3.0,3.6436396
1131,2.0,3.4614062
1132,3.0,3.5465333
1133,4.0,3.5974872
1134,3.0,3.6691942
1135,5.0,3.5497289
1136,5.0,3.42535
1137,2.0,3.5582032
1138,4.0,3.3324833
1139,3.0,3.6795003
1140,4.0,3.459515
1141,1.0,3.4906025
1142,5.0,3.5030546
1143,3.0,3.5040238
1144,3.0,3.338722
1145,4.0,3.5966215
1146,3.0,3.5234404
1147,2.0,3.525889
1148,5.0,3.4205656
1149,3.0,3.2746408
1150,5.0,3.5713093
1151,3.0,3.5634627
1152,2.0,3.5226738
1153,4.0,3.4177907
1154,3.0,3.4895644
1155,4.0,3.5095348
1156,3.0,3.464552
1157,4.0,3.4974568
1158,2.0,3.5119202
1159,4.0,3.3921134
1160,5.0,3.511928
1161,2.0,3.620218
1162,3.0,3.5847738
1163,4.0,3.5903647
1164,4.0,3.5545373
1165,4.0,3.4235713
1166,2.0,3.5561993
1167,2.0,3.3332427
1168,5.0,3.4884722
1169,4.0,3.605643
1170,4.0,3.3514886
1171,2.0,3.3346524
